Train_No,Start_Time,End_Time,Journey_Duration_Hours
56238,19:00:00,22:20:00,3.33
56241,05:20:00,10:45:00,5.42
56242,16:05:00,21:40:00,5.58
56261,08:00:00,18:45:00,10.75
56262,09:15:00,17:45:00,8.5
56263,23:55:00,04:15:00,4.33
56264,23:55:00,04:00:00,4.08
56265,17:30:00,21:25:00,3.92
56266,07:15:00,11:10:00,3.92
56267,05:00:00,09:25:00,4.42
56268,18:20:00,22:30:00,4.17
56269,10:20:00,16:30:00,6.17
56270,10:20:00,16:40:00,6.33
56271,18:15:00,21:25:00,3.17
56272,06:40:00,09:30:00,2.83
56273,04:50:00,13:05:00,8.25
56274,15:25:00,22:40:00,7.25
56275,05:15:00,14:30:00,9.25
56276,13:10:00,22:15:00,9.08
56277,07:40:00,14:15:00,6.58
56278,15:30:00,22:15:00,6.75
56281,07:00:00,12:15:00,5.25
56282,15:30:00,20:35:00,5.08
56300,03:30:00,05:40:00,2.17
56301,17:20:00,19:20:00,2.0
56302,07:20:00,08:55:00,1.58
56303,15:40:00,17:15:00,1.58
56304,12:20:00,19:50:00,7.5
56305,05:35:00,08:15:00,2.67
56307,06:55:00,09:00:00,2.08
56308,18:00:00,20:00:00,2.0
56309,15:15:00,17:05:00,1.83
56310,06:30:00,08:30:00,2.0
56311,06:50:00,08:50:00,2.0
56313,18:05:00,19:55:00,1.83
56315,17:15:00,19:15:00,2.0
56316,18:20:00,20:15:00,1.92
56317,13:10:00,15:55:00,2.75
56318,07:55:00,10:20:00,2.42
56319,07:10:00,20:50:00,13.67
56320,07:20:00,20:20:00,13.0
56323,07:30:00,18:50:00,11.33
56324,07:35:00,19:35:00,12.0
56331,08:15:00,09:35:00,1.33
56332,06:30:00,07:55:00,1.42
56333,11:00:00,13:00:00,2.0
56334,08:40:00,10:30:00,1.83
56335,13:45:00,15:40:00,1.92
56336,11:20:00,13:05:00,1.75
56337,19:10:00,20:35:00,1.42
56338,17:25:00,18:50:00,1.42
56361,04:20:00,07:30:00,3.17
56362,07:25:00,13:00:00,5.58
56363,14:55:00,20:05:00,5.17
56364,17:35:00,21:05:00,3.5
56365,05:55:00,15:20:00,9.42
56366,16:35:00,03:10:00,10.58
56370,06:00:00,08:40:00,2.67
56371,06:45:00,09:20:00,2.58
56373,09:05:00,09:35:00,0.5
56374,10:55:00,11:30:00,0.58
56375,13:05:00,16:00:00,2.92
56376,19:40:00,22:25:00,2.75
56377,07:05:00,08:10:00,1.08
56378,22:20:00,23:25:00,1.08
56379,07:45:00,09:30:00,1.75
56380,08:35:00,11:10:00,2.58
56381,10:05:00,12:30:00,2.42
56382,13:10:00,15:35:00,2.42
56383,18:05:00,21:00:00,2.92
56384,17:55:00,19:30:00,1.58
56385,07:15:00,09:00:00,1.75
56386,05:05:00,06:50:00,1.75
56387,12:00:00,14:55:00,2.92
56388,17:10:00,20:05:00,2.92
56389,20:40:00,22:30:00,1.83
56390,17:10:00,19:00:00,1.83
56391,18:30:00,22:50:00,4.33
56392,04:00:00,08:35:00,4.58
56393,17:50:00,20:25:00,2.58
56394,08:35:00,11:05:00,2.5
56501,07:10:00,05:35:00,22.42
56502,23:30:00,19:10:00,19.67
56503,07:20:00,05:55:00,22.58
56504,20:40:00,17:10:00,20.5
56505,13:00:00,13:35:00,0.58
56506,09:50:00,10:25:00,0.58
56507,06:20:00,09:25:00,3.08
56508,18:00:00,20:35:00,2.58
56509,14:00:00,17:00:00,3.0
56510,07:00:00,09:30:00,2.5
56511,05:30:00,06:05:00,0.58
56512,20:50:00,21:25:00,0.58
56513,03:40:00,19:00:00,15.33
56514,07:15:00,22:30:00,15.25
56515,07:45:00,20:45:00,13.0
56516,07:00:00,20:10:00,13.17
56517,18:10:00,20:40:00,2.5
56518,07:10:00,09:45:00,2.58
56519,15:30:00,16:45:00,1.25
56520,11:00:00,12:00:00,1.0
56600,05:05:00,07:25:00,2.33
56601,17:45:00,20:00:00,2.25
56602,14:45:00,20:40:00,5.92
56603,05:55:00,12:15:00,6.33
56604,08:00:00,10:50:00,2.83
56605,16:40:00,20:45:00,4.08
56610,17:05:00,20:45:00,3.67
56611,05:55:00,08:40:00,2.75
56612,06:50:00,08:30:00,1.67
56613,09:20:00,10:55:00,1.58
56614,09:10:00,10:45:00,1.58
56616,11:15:00,12:55:00,1.67
56617,15:05:00,16:40:00,1.58
56619,17:10:00,18:45:00,1.58
56620,19:10:00,20:50:00,1.67
56621,19:30:00,21:10:00,1.67
56640,05:50:00,12:40:00,6.83
56641,13:00:00,20:55:00,7.92
56642,07:55:00,09:25:00,1.5
56643,06:05:00,07:30:00,1.42
56644,20:10:00,21:40:00,1.5
56645,18:20:00,19:40:00,1.33
56646,13:25:00,16:05:00,2.67
56647,10:05:00,12:25:00,2.33
56650,05:40:00,13:25:00,7.75
56651,14:10:00,21:35:00,7.42
56652,17:20:00,20:05:00,2.75
56653,06:40:00,09:05:00,2.42
56654,05:35:00,11:35:00,6.0
56655,07:15:00,10:35:00,3.33
56656,16:30:00,19:55:00,3.42
56657,14:05:00,16:20:00,2.25
56659,17:10:00,18:20:00,1.17
56661,06:20:00,08:30:00,2.17
56663,17:35:00,21:25:00,3.83
56664,07:20:00,10:45:00,3.42
56665,06:35:00,11:50:00,5.25
56666,13:05:00,18:10:00,5.08
56700,23:15:00,11:05:00,11.83
56701,15:50:00,06:45:00,14.92
56703,18:25:00,20:50:00,2.42
56704,06:15:00,08:30:00,2.25
56705,15:30:00,00:40:00,9.17
56706,03:00:00,11:25:00,8.42
56707,07:55:00,09:15:00,1.33
56708,18:20:00,19:50:00,1.5
56709,16:45:00,20:10:00,3.42
56710,07:45:00,10:40:00,2.92
56711,12:30:00,17:30:00,5.0
56714,06:10:00,11:15:00,5.08
56715,06:15:00,12:05:00,5.83
56716,14:35:00,20:10:00,5.58
56717,18:15:00,20:40:00,2.42
56718,06:55:00,08:50:00,1.92
56719,13:25:00,13:45:00,0.33
56721,12:40:00,16:35:00,3.92
56722,11:20:00,15:10:00,3.83
56723,06:50:00,10:30:00,3.67
56724,05:30:00,09:20:00,3.83
56725,18:10:00,22:40:00,4.5
56726,18:00:00,22:00:00,4.0
56731,07:15:00,10:45:00,3.5
56732,07:00:00,10:45:00,3.75
56733,11:30:00,15:10:00,3.67
56734,12:00:00,15:45:00,3.75
56735,17:00:00,21:10:00,4.17
56736,15:40:00,19:35:00,3.92
56741,17:50:00,20:40:00,2.83
56742,07:30:00,09:35:00,2.08
56761,07:10:00,08:55:00,1.75
56762,07:20:00,09:05:00,1.75
56763,09:30:00,11:00:00,1.5
56764,16:20:00,17:55:00,1.58
56765,18:35:00,20:30:00,1.92
56766,17:55:00,19:40:00,1.75
56767,08:45:00,13:10:00,4.42
56768,14:20:00,18:30:00,4.17
56769,04:30:00,16:00:00,11.5
56770,11:10:00,22:30:00,11.33
56796,06:35:00,08:40:00,2.08
56797,09:15:00,11:50:00,2.58
56798,14:45:00,17:45:00,3.0
56799,18:25:00,20:40:00,2.25
56800,10:15:00,12:30:00,2.25
56801,07:25:00,09:45:00,2.33
56802,17:55:00,20:10:00,2.25
56803,13:50:00,16:30:00,2.67
56811,06:15:00,09:45:00,3.5
56812,18:05:00,21:20:00,3.25
56819,08:05:00,09:15:00,1.17
56820,18:10:00,19:30:00,1.33
56821,11:25:00,16:20:00,4.92
56822,12:05:00,17:15:00,5.17
56823,20:00:00,23:40:00,3.67
56824,07:10:00,10:45:00,3.58
56825,13:05:00,22:40:00,9.58
56826,05:30:00,14:40:00,9.17
56829,06:40:00,12:45:00,6.08
56830,13:55:00,20:25:00,6.5
56839,15:20:00,19:45:00,4.42
56840,06:25:00,12:30:00,6.08
56841,06:50:00,11:10:00,4.33
56842,16:35:00,20:15:00,3.67
56843,16:10:00,20:00:00,3.83
56844,07:50:00,11:35:00,3.75
56845,05:30:00,10:35:00,5.08
56846,16:10:00,21:20:00,5.17
56859,18:10:00,21:10:00,3.0
56860,05:25:00,08:30:00,3.08
56861,06:55:00,07:45:00,0.83
56862,08:10:00,08:55:00,0.75
56863,14:15:00,15:05:00,0.83
56864,16:00:00,16:55:00,0.92
56865,17:45:00,18:30:00,0.75
56866,19:35:00,20:25:00,0.83
56871,06:20:00,07:25:00,1.08
56872,08:10:00,09:15:00,1.08
56873,05:55:00,09:10:00,3.25
56874,05:40:00,09:10:00,3.5
56875,14:30:00,17:40:00,3.17
56876,15:45:00,18:45:00,3.0
56877,17:40:00,20:55:00,3.25
56878,17:45:00,20:50:00,3.08
56879,18:10:00,19:10:00,1.0
56880,19:45:00,20:45:00,1.0
56881,04:55:00,09:15:00,4.33
56882,04:50:00,12:40:00,7.83
56883,06:40:00,11:10:00,4.5
56884,16:35:00,23:40:00,7.08
56885,13:50:00,21:00:00,7.17
56886,18:50:00,23:00:00,4.17
56889,02:45:00,05:30:00,2.75
56902,08:40:00,09:30:00,0.83
56903,00:40:00,10:10:00,9.5
56904,17:40:00,03:30:00,9.83
56905,04:45:00,14:00:00,9.25
56906,13:00:00,22:40:00,9.67
56907,18:55:00,19:35:00,0.67
56909,22:15:00,11:40:00,13.42
56910,14:00:00,05:15:00,15.25
56911,05:25:00,10:15:00,4.83
56912,17:30:00,22:40:00,5.17
56913,06:30:00,18:45:00,12.25
56914,09:15:00,21:15:00,12.0
56915,04:15:00,09:10:00,4.92
56916,18:50:00,23:50:00,5.0
56917,11:40:00,13:05:00,1.42
56918,14:00:00,15:18:00,1.3
56921,18:00:00,21:30:00,3.5
56922,06:00:00,09:40:00,3.67
56925,05:30:00,06:50:00,1.33
56926,08:15:00,09:55:00,1.67
56961,06:30:00,08:20:00,1.83
56962,07:35:00,09:05:00,1.5
56963,12:20:00,14:05:00,1.75
56964,13:10:00,15:00:00,1.83
56965,17:15:00,19:00:00,1.75
56966,17:30:00,19:10:00,1.67
57121,05:00:00,10:30:00,5.5
57122,15:15:00,20:00:00,4.75
57123,05:45:00,14:45:00,9.0
57124,11:00:00,21:15:00,10.25
57129,18:30:00,08:45:00,14.25
57130,19:45:00,11:10:00,15.42
57131,09:05:00,10:15:00,1.17
57133,12:25:00,22:10:00,9.75
57134,07:00:00,17:30:00,10.5
57135,21:20:00,09:50:00,12.5
57136,21:15:00,11:25:00,14.17
57145,08:50:00,10:10:00,1.33
57146,17:30:00,18:50:00,1.33
57155,03:45:00,10:50:00,7.08
57156,17:25:00,23:10:00,5.75
57225,08:25:00,19:00:00,10.58
57226,09:40:00,18:55:00,9.25
57229,21:10:00,08:50:00,11.67
57230,20:05:00,08:15:00,12.17
57231,17:25:00,22:30:00,5.08
57232,04:45:00,10:30:00,5.75
57237,04:00:00,09:15:00,5.25
57238,13:00:00,19:05:00,6.08
57239,16:00:00,22:20:00,6.33
57240,05:15:00,12:35:00,7.33
57241,04:00:00,09:15:00,5.25
57242,15:15:00,20:45:00,5.5
57255,04:30:00,09:45:00,5.25
57256,17:10:00,21:40:00,4.5
57257,01:05:00,20:45:00,19.67
57258,07:00:00,02:45:00,19.75
57264,23:05:00,00:10:00,1.08
57265,03:50:00,05:05:00,1.25
57271,21:00:00,14:25:00,17.42
57272,15:15:00,09:00:00,17.75
57273,06:00:00,21:45:00,15.75
57274,06:05:00,21:15:00,15.17
57277,06:10:00,12:55:00,6.75
57278,18:15:00,23:30:00,5.25
57305,14:40:00,08:45:00,18.08
57306,17:30:00,09:45:00,16.25
57307,10:05:00,11:30:00,1.42
57308,12:40:00,14:10:00,1.5
57317,08:00:00,11:45:00,3.75
57320,16:30:00,19:45:00,3.25
57323,15:00:00,16:00:00,1.0
57324,13:05:00,14:05:00,1.0
57325,05:10:00,22:30:00,17.33
57326,05:15:00,23:15:00,18.0
57327,06:30:00,15:20:00,8.83
57328,12:10:00,21:25:00,9.25
57329,15:00:00,03:00:00,12.0
57330,01:00:00,11:50:00,10.83
57381,16:35:00,22:40:00,6.08
57382,06:05:00,11:40:00,5.58
57401,06:45:00,09:30:00,2.75
57402,14:40:00,18:15:00,3.58
57403,19:30:00,22:20:00,2.83
57404,06:15:00,09:10:00,2.92
57405,11:00:00,14:00:00,3.0
57406,18:15:00,22:10:00,3.92
57411,13:45:00,16:00:00,2.25
57412,10:55:00,12:30:00,1.58
57425,09:40:00,19:20:00,9.67
57426,05:45:00,15:50:00,10.08
57429,06:30:00,09:10:00,2.67
57430,17:30:00,19:50:00,2.33
57435,17:35:00,23:40:00,6.08
57436,07:00:00,12:50:00,5.83
57447,13:10:00,15:45:00,2.58
57448,16:10:00,22:15:00,6.08
57451,14:30:00,21:45:00,7.25
57452,07:05:00,13:10:00,6.08
57456,14:10:00,16:35:00,2.42
57473,16:10:00,22:55:00,6.75
57474,04:45:00,13:35:00,8.83
57475,08:15:00,20:15:00,12.0
57476,07:10:00,17:15:00,10.08
57477,22:30:00,12:00:00,13.5
57478,14:25:00,06:20:00,15.92
57486,05:50:00,08:40:00,2.83
57501,06:35:00,07:35:00,1.0
57502,07:55:00,11:25:00,3.5
57503,15:30:00,19:00:00,3.5
57504,19:40:00,20:45:00,1.08
57512,09:40:00,11:45:00,2.08
57515,13:00:00,04:25:00,15.42
57516,20:50:00,11:55:00,15.08
57517,12:15:00,15:00:00,2.75
57518,16:15:00,19:10:00,2.92
57521,20:45:00,23:30:00,2.75
57522,16:15:00,19:00:00,2.75
57539,14:15:00,22:40:00,8.42
57540,13:15:00,21:10:00,7.92
57541,05:20:00,15:20:00,10.0
57542,18:45:00,04:40:00,9.92
57547,07:55:00,21:05:00,13.17
57548,07:30:00,20:05:00,12.58
57549,21:35:00,14:15:00,16.67
57550,15:35:00,07:05:00,15.5
57551,18:25:00,23:50:00,5.42
57552,15:15:00,20:45:00,5.5
57553,04:30:00,12:55:00,8.42
57554,03:30:00,12:45:00,9.25
57557,06:05:00,09:55:00,3.83
57558,18:15:00,21:05:00,2.83
57561,04:50:00,23:00:00,18.17
57562,05:20:00,22:45:00,17.42
57563,22:40:00,09:15:00,10.58
57564,23:30:00,07:45:00,8.25
57581,06:30:00,11:20:00,4.83
57582,07:00:00,12:30:00,5.5
57583,22:15:00,04:30:00,6.25
57584,22:00:00,03:00:00,5.0
57590,23:15:00,00:20:00,1.08
57593,15:10:00,22:20:00,7.17
57594,04:55:00,12:10:00,7.25
57601,06:00:00,10:35:00,4.58
57602,18:50:00,23:00:00,4.17
57605,08:10:00,10:20:00,2.17
57606,10:55:00,13:45:00,2.83
57625,18:40:00,04:30:00,9.83
57626,23:45:00,09:25:00,9.67
57628,16:10:00,19:30:00,3.33
57631,03:50:00,13:00:00,9.17
57632,15:30:00,21:40:00,6.17
57641,11:50:00,19:40:00,7.83
57642,02:00:00,09:30:00,7.5
57649,22:55:00,23:45:00,0.83
57650,06:45:00,10:45:00,4.0
57651,10:50:00,20:10:00,9.33
57652,07:00:00,17:00:00,10.0
57657,06:15:00,11:50:00,5.58
57658,13:05:00,18:30:00,5.42
57659,10:25:00,19:45:00,9.33
57660,05:00:00,12:40:00,7.67
57685,20:10:00,22:50:00,2.67
57686,00:05:00,02:40:00,2.58
57687,14:25:00,18:30:00,4.08
57688,18:55:00,23:45:00,4.83
57689,05:00:00,09:25:00,4.42
57690,09:50:00,13:55:00,4.08
58001,00:05:00,15:30:00,15.42
58002,09:40:00,01:40:00,16.0
58003,15:25:00,22:30:00,7.08
58004,04:35:00,11:30:00,6.92
58005,04:40:00,12:15:00,7.58
58006,16:20:00,23:50:00,7.5
58007,06:35:00,11:00:00,4.42
58008,16:00:00,20:00:00,4.0
58009,15:55:00,22:15:00,6.33
58010,05:45:00,11:10:00,5.42
58011,23:05:00,09:20:00,10.25
58012,17:10:00,04:20:00,11.17
58013,06:05:00,09:00:00,2.92
58014,19:15:00,21:40:00,2.42
58015,17:45:00,23:20:00,5.58
58016,04:30:00,10:10:00,5.67
58017,05:30:00,11:20:00,5.83
58018,17:05:00,22:25:00,5.33
58019,14:30:00,15:55:00,1.42
58020,12:10:00,13:25:00,1.25
58021,09:15:00,13:10:00,3.92
58022,18:20:00,21:10:00,2.83
58023,15:00:00,21:00:00,6.0
58024,04:30:00,10:30:00,6.0
58025,08:40:00,19:30:00,10.83
58026,09:00:00,17:55:00,8.92
58029,13:40:00,15:35:00,1.92
58030,11:45:00,13:10:00,1.42
58031,13:40:00,15:10:00,1.5
58032,11:20:00,12:45:00,1.42
58033,09:10:00,12:30:00,3.33
58034,15:45:00,18:55:00,3.17
58103,17:00:00,21:10:00,4.17
58104,05:20:00,09:55:00,4.58
58109,07:30:00,11:30:00,4.0
58110,13:30:00,19:15:00,5.75
58111,06:30:00,06:35:00,0.08
58112,21:15:00,00:05:00,2.83
58113,17:45:00,06:55:00,13.17
58114,19:20:00,09:50:00,14.5
58117,07:15:00,21:20:00,14.08
58118,05:05:00,19:00:00,13.92
58131,08:00:00,23:30:00,15.5
58132,04:25:00,20:25:00,16.0
58133,14:50:00,17:10:00,2.33
58134,09:10:00,12:15:00,3.08
58135,04:38:00,05:55:00,1.28
58136,07:30:00,09:00:00,1.5
58137,17:23:00,18:45:00,1.37
58138,19:15:00,20:35:00,1.33
58143,05:30:00,11:30:00,6.0
58151,07:15:00,10:30:00,3.25
58152,14:35:00,17:50:00,3.25
58161,11:45:00,19:20:00,7.58
58162,06:20:00,14:00:00,7.67
58163,05:45:00,13:00:00,7.25
58164,15:22:00,21:20:00,5.97
58201,07:05:00,09:45:00,2.67
58202,19:25:00,22:30:00,3.08
58203,07:55:00,13:00:00,5.08
58204,18:20:00,23:55:00,5.58
58205,13:30:00,21:05:00,7.58
58206,07:30:00,17:30:00,10.0
58207,15:15:00,23:25:00,8.17
58208,01:55:00,10:15:00,8.33
58209,11:15:00,13:50:00,2.58
58210,07:35:00,10:25:00,2.83
58212,14:20:00,17:00:00,2.67
58213,08:30:00,21:50:00,13.33
58214,06:50:00,18:50:00,12.0
58217,19:30:00,00:30:00,5.0
58218,02:00:00,07:25:00,5.42
58219,23:00:00,07:50:00,8.83
58220,20:30:00,05:30:00,9.0
58221,08:30:00,13:55:00,5.42
58222,14:15:00,19:40:00,5.42
58223,07:25:00,12:00:00,4.58
58224,12:30:00,17:00:00,4.5
58227,17:45:00,20:00:00,2.25
58301,07:15:00,22:30:00,15.25
58302,03:00:00,18:00:00,15.0
58303,13:00:00,15:05:00,2.08
58304,09:45:00,11:15:00,1.5
58401,19:00:00,20:50:00,1.83
58402,06:30:00,08:20:00,1.83
58403,07:00:00,08:30:00,1.5
58404,17:45:00,19:00:00,1.25
58405,15:00:00,16:35:00,1.58
58406,10:45:00,12:30:00,1.75
58408,17:50:00,21:25:00,3.58
58409,12:30:00,13:45:00,1.25
58410,23:00:00,00:15:00,1.25
58411,09:55:00,14:15:00,4.33
58412,14:45:00,18:35:00,3.83
58413,05:30:00,11:40:00,6.17
58414,16:30:00,22:15:00,5.75
58415,16:50:00,19:40:00,2.83
58416,08:00:00,11:05:00,3.08
58417,07:35:00,20:15:00,12.67
58418,06:25:00,17:45:00,11.33
58419,19:00:00,01:20:00,6.33
58420,05:45:00,11:25:00,5.67
58421,05:15:00,10:55:00,5.67
58422,16:15:00,21:40:00,5.42
58423,13:45:00,17:00:00,3.25
58424,09:05:00,12:30:00,3.42
58425,06:30:00,11:40:00,5.17
58426,16:00:00,21:05:00,5.08
58427,03:00:00,05:55:00,2.92
58428,20:45:00,00:35:00,3.83
58429,19:30:00,21:15:00,1.75
58430,05:00:00,06:45:00,1.75
58431,07:15:00,08:50:00,1.58
58432,09:20:00,11:05:00,1.75
58433,17:30:00,21:25:00,3.92
58434,07:30:00,11:15:00,3.75
58435,15:30:00,18:30:00,3.0
58436,11:35:00,15:10:00,3.58
58501,06:50:00,20:45:00,13.92
58502,06:15:00,20:10:00,13.92
58503,05:00:00,09:20:00,4.33
58504,16:55:00,21:00:00,4.08
58505,12:35:00,21:20:00,8.75
58506,05:20:00,12:05:00,6.75
58525,08:50:00,14:45:00,5.92
58526,11:35:00,17:15:00,5.67
58527,05:30:00,21:35:00,16.08
58528,02:55:00,19:30:00,16.58
58529,18:30:00,11:55:00,17.42
58530,21:40:00,13:25:00,15.75
58531,05:25:00,10:00:00,4.58
58532,18:35:00,23:30:00,4.92
58533,16:15:00,23:40:00,7.42
58534,04:25:00,10:50:00,6.42
58535,11:15:00,13:05:00,1.83
58536,13:30:00,15:20:00,1.83
58537,05:50:00,15:45:00,9.92
58538,07:05:00,16:20:00,9.25
58601,17:20:00,21:10:00,3.83
58602,05:35:00,10:30:00,4.92
58603,14:15:00,22:00:00,7.75
58604,06:40:00,14:00:00,7.33
58621,04:45:00,10:00:00,5.25
58622,14:15:00,20:40:00,6.42
58651,05:00:00,06:30:00,1.5
58652,07:00:00,08:30:00,1.5
58653,08:55:00,11:30:00,2.58
58654,12:00:00,14:35:00,2.58
58655,15:00:00,16:30:00,1.5
58656,17:00:00,18:30:00,1.5
58657,18:55:00,20:25:00,1.5
58658,20:55:00,22:15:00,1.33
58659,16:40:00,22:10:00,5.5
58660,04:40:00,10:40:00,6.0
58661,11:30:00,17:45:00,6.25
58662,04:20:00,10:40:00,6.33
58701,14:25:00,20:10:00,5.75
58702,08:25:00,14:05:00,5.67
58711,07:50:00,10:10:00,2.33
58712,06:30:00,08:40:00,2.17
58713,13:30:00,15:55:00,2.42
58714,12:15:00,14:25:00,2.17
58715,19:25:00,21:50:00,2.42
58716,18:10:00,20:20:00,2.17
58717,17:05:00,18:20:00,1.25
58718,09:35:00,10:45:00,1.17
58719,08:30:00,09:20:00,0.83
58720,06:55:00,07:45:00,0.83
58721,20:15:00,21:05:00,0.83
58722,18:35:00,19:25:00,0.83
58801,14:15:00,20:30:00,6.25
58802,07:00:00,13:45:00,6.75
58803,05:45:00,12:05:00,6.33
58804,17:15:00,23:00:00,5.75
58805,10:20:00,16:25:00,6.08
58806,19:10:00,21:40:00,2.5
58808,07:20:00,09:55:00,2.58
58809,07:30:00,08:45:00,1.25
58810,05:40:00,07:10:00,1.5
58811,21:25:00,23:10:00,1.75
58812,19:10:00,20:30:00,1.33
58813,14:00:00,15:40:00,1.67
58814,12:00:00,13:15:00,1.25
58815,13:10:00,17:10:00,4.0
58816,08:05:00,11:35:00,3.5
58817,05:45:00,07:20:00,1.58
58818,17:35:00,18:55:00,1.33
58843,06:10:00,10:50:00,4.67
58844,06:15:00,10:30:00,4.25
58845,10:40:00,15:10:00,4.5
58846,12:30:00,17:00:00,4.5
58847,18:10:00,22:35:00,4.42
58848,16:45:00,21:00:00,4.25
58877,14:00:00,19:20:00,5.33
58878,08:00:00,13:15:00,5.25
59013,23:35:00,09:15:00,9.67
59014,18:25:00,04:10:00,9.75
59023,18:10:00,22:55:00,4.75
59024,04:50:00,09:15:00,4.42
59037,17:10:00,23:50:00,6.67
59038,04:15:00,09:55:00,5.67
59039,11:25:00,14:30:00,3.08
59040,13:55:00,16:15:00,2.33
59045,09:25:00,13:15:00,3.83
59046,16:30:00,21:10:00,4.67
59048,18:20:00,20:05:00,1.75
59049,06:05:00,20:10:00,14.08
59050,07:50:00,20:45:00,12.92
59075,07:20:00,19:20:00,12.0
59076,08:45:00,19:45:00,11.0
59077,16:45:00,01:50:00,9.08
59078,21:15:00,07:35:00,10.33
59101,15:55:00,19:25:00,3.5
59102,05:10:00,08:35:00,3.42
59103,09:15:00,12:50:00,3.58
59104,14:00:00,17:25:00,3.42
59117,07:20:00,09:50:00,2.5
59118,06:15:00,09:05:00,2.83
59119,17:50:00,20:40:00,2.83
59120,17:05:00,19:35:00,2.5
59121,09:50:00,12:40:00,2.83
59122,10:45:00,13:40:00,2.92
59151,18:25:00,21:45:00,3.33
59152,06:00:00,09:20:00,3.33
59153,10:00:00,13:30:00,3.5
59154,14:15:00,17:45:00,3.5
59161,05:45:00,09:00:00,3.25
59162,17:45:00,21:00:00,3.25
59163,12:15:00,13:15:00,1.0
59164,10:00:00,11:05:00,1.08
59167,16:30:00,19:15:00,2.75
59168,06:15:00,09:00:00,2.75
59169,07:30:00,08:30:00,1.0
59170,16:05:00,17:10:00,1.08
59201,11:40:00,13:00:00,1.33
59202,09:55:00,11:20:00,1.42
59203,17:05:00,21:00:00,3.92
59204,11:35:00,15:30:00,3.92
59205,14:15:00,16:50:00,2.58
59206,10:10:00,12:25:00,2.25
59207,21:35:00,13:05:00,15.5
59208,14:45:00,05:40:00,14.92
59211,14:10:00,20:00:00,5.83
59212,07:00:00,13:35:00,6.58
59213,08:40:00,09:50:00,1.17
59214,06:20:00,07:40:00,1.33
59215,21:15:00,22:35:00,1.33
59216,19:05:00,20:25:00,1.33
59225,09:10:00,14:10:00,5.0
59226,14:20:00,19:25:00,5.08
59227,21:20:00,23:25:00,2.08
59228,05:00:00,07:05:00,2.08
59229,03:40:00,09:00:00,5.33
59230,18:55:00,00:05:00,5.17
59231,18:50:00,20:35:00,1.75
59232,07:15:00,09:10:00,1.92
59233,09:35:00,13:55:00,4.33
59234,14:25:00,18:15:00,3.83
59235,06:25:00,09:50:00,3.42
59236,17:20:00,20:55:00,3.58
59243,11:40:00,12:55:00,1.25
59244,10:10:00,11:25:00,1.25
59267,08:10:00,09:40:00,1.5
59268,06:30:00,07:50:00,1.33
59269,18:50:00,20:10:00,1.33
59270,17:05:00,18:25:00,1.33
59271,13:35:00,17:55:00,4.33
59272,08:20:00,12:25:00,4.08
59295,15:20:00,16:40:00,1.33
59296,13:30:00,14:50:00,1.33
59297,06:00:00,11:45:00,5.75
59298,14:20:00,20:55:00,6.58
59306,08:05:00,10:20:00,2.25
59307,18:00:00,20:05:00,2.08
59317,18:00:00,19:35:00,1.58
59318,07:00:00,08:30:00,1.5
59319,17:05:00,22:15:00,5.17
59320,06:40:00,11:05:00,4.42
59341,11:35:00,23:25:00,11.83
59342,04:00:00,15:00:00,11.0
59345,10:20:00,11:20:00,1.0
59346,08:50:00,09:45:00,0.92
59353,23:30:00,01:00:00,1.5
59354,20:40:00,22:15:00,1.58
59355,07:00:00,23:45:00,16.75
59356,05:00:00,21:15:00,16.25
59357,09:10:00,12:05:00,2.92
59358,13:45:00,17:00:00,3.25
59359,17:20:00,19:15:00,1.92
59360,06:40:00,08:40:00,2.0
59379,05:20:00,07:25:00,2.08
59380,10:30:00,12:20:00,1.83
59385,13:00:00,04:30:00,15.5
59386,21:05:00,13:15:00,16.17
59387,15:15:00,19:30:00,4.25
59388,08:05:00,12:45:00,4.67
59393,05:40:00,15:50:00,10.17
59394,12:10:00,23:00:00,10.83
59395,13:35:00,20:00:00,6.42
59396,08:00:00,13:05:00,5.08
59421,07:50:00,12:30:00,4.67
59422,04:20:00,09:30:00,5.17
59423,18:15:00,23:40:00,5.42
59424,17:25:00,22:05:00,4.67
59425,06:25:00,15:25:00,9.0
59426,13:30:00,22:10:00,8.67
59439,12:15:00,04:00:00,15.75
59440,23:10:00,15:00:00,15.83
59441,22:40:00,14:55:00,16.25
59442,12:40:00,04:35:00,15.92
59473,03:30:00,07:10:00,3.67
59474,20:00:00,23:55:00,3.92
59475,09:45:00,10:40:00,0.92
59476,12:05:00,13:10:00,1.08
59477,15:20:00,16:15:00,0.92
59478,17:05:00,18:00:00,0.92
59481,18:30:00,19:25:00,0.92
59482,07:30:00,08:25:00,0.92
59483,06:05:00,07:10:00,1.08
59484,20:00:00,20:55:00,0.92
59503,12:40:00,00:50:00,12.17
59504,02:45:00,16:45:00,14.0
59507,05:10:00,10:05:00,4.92
59508,11:00:00,16:00:00,5.0
59509,08:30:00,10:10:00,1.67
59510,06:00:00,07:35:00,1.58
59511,20:00:00,21:35:00,1.58
59512,17:35:00,19:15:00,1.67
59547,12:00:00,05:30:00,17.5
59548,22:10:00,14:10:00,16.0
59549,08:20:00,10:40:00,2.33
59550,15:10:00,17:30:00,2.33
59601,05:10:00,09:00:00,3.83
59602,18:20:00,21:50:00,3.5
